,fed_rssd,inst.webaddr,cbsa_metro,mutual,cert,docket,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,county,cbsa_metro_name,estymd,offdom,offfor,stmult,specgrp,subchaps,insdate,effdate,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb
3220,161273,NORTHSHORE-BANK.COM,14460.0,Stock,26484,7963,2621182,"North Shore Bank, a Co-operative Bank",Peabody,MA,1960,3/31/2019,5/19/2019,SB,248 Andover Street,NORTH SHORE BANCORP,Essex,"Boston-Cambridge-Newton, MA-NH",1/1/1888,12,0,1,4,0,1/10/1986,1/1/2017,0,0,FDIC,DIF,New York,NEW YORK,North Boston,Boston,Northeastern,Northeast,0,1
3221,376273,www.northshorebank.com,33340.0,Non-Stock,28679,2130,0,"North Shore Bank, FSB",Brookfield,WI,53005,3/31/2019,5/19/2019,SA,15700 West Bluemound Road,,Waukesha,"Milwaukee-Waukesha-West Allis, WI",1/1/1923,48,0,1,4,0,6/2/1939,10/28/2016,0,0,OCC,DIF,Chicago,CHICAGO,Milwaukee,Chicago,Central,Central,0,1
3222,775773,www.northshoretrust.com,16980.0,Stock,27683,108,0,North Shore Trust and Savings,Waukegan,IL,60085,3/31/2019,5/19/2019,SA,700 S Lewis Ave,,Lake,"Chicago-Naperville-Elgin, IL-IN-WI",1/1/1921,3,0,0,5,0,5/9/1951,7/21/2011,0,1,OCC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1
3223,375379,www.northsidefederal.com,16980.0,Non-Stock,29449,3468,0,North Side Federal Savings and Loan Association of Chicago,Chicago,IL,60640,3/31/2019,5/19/2019,SA,5159 N Clark St,,Cook,"Chicago-Naperville-Elgin, IL-IN-WI",1/1/1934,1,0,0,5,0,6/10/1935,6/26/2014,0,0,OCC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1
3224,750051,http://WWW.NORTHSTARBANK.COM,33460.0,Stock,16733,0,0,North Star Bank,Roseville,MN,55113,3/31/2019,5/19/2019,NM,1820 North Lexington Avenue,,Ramsey,"Minneapolis-St. Paul-Bloomington, MN-WI",2/3/1947,2,0,0,4,1,9/14/1948,6/4/2018,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1
3225,2915461,http://www.northstatebank.com,39580.0,Stock,35519,0,3109070,North State Bank,Raleigh,NC,27609,3/31/2019,5/19/2019,SM,6204 Falls Of The Neuse Rd.,NORTH STATE BANCORP,Wake,"Raleigh, NC",6/1/2000,7,0,0,4,1,6/1/2000,9/1/2015,0,0,FED,DIF,Atlanta,ATLANTA,Raleigh,Richmond,Northeastern,Southeast,0,1
3226,350750,www.nvbank.bank,19740.0,Stock,18710,0,1050226,North Valley Bank,Thornton,CO,80229,3/31/2019,5/19/2019,NM,9001 N. Washington Street,CITIZENS INVESTMENT COMPANY,Adams,"Denver-Aurora-Lakewood, CO",2/25/1963,2,0,0,4,1,2/25/1963,3/31/2006,0,0,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1
3227,783910,www.nvboh.com,,Stock,2284,15598,3264193,North Valley Bank,Zanesville,OH,43701,3/31/2019,5/19/2019,SM,2775 Maysville Pike,"NORTH VALLEY BANCSHARES, INC.",Muskingum,,11/4/1904,6,0,0,4,0,1/1/1934,1/1/2016,0,0,FED,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1
3228,2938198,www.northbrookbank.com,16980.0,Stock,57082,0,2260406,Northbrook Bank and Trust Company,Northbrook,IL,60062,3/31/2019,5/19/2019,SM,1100 Waukegan Road,WINTRUST FINANCIAL CORPORATION,Cook,"Chicago-Naperville-Elgin, IL-IN-WI",11/22/2000,10,0,0,4,0,11/22/2000,12/7/2018,0,0,FED,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,0
3229,468806,www.northeastbank.com,30340.0,Stock,19690,7705,2324111,Northeast Bank,Lewiston,ME,4240,3/31/2019,5/19/2019,NM,500 Canal Street,NORTHEAST BANCORP,Androscoggin,"Lewiston-Auburn, ME",2/5/1872,12,0,0,4,0,3/16/1967,6/12/2014,0,1,FDIC,DIF,New York,NEW YORK,Concord,Boston,Northeastern,Northeast,0,1
3230,689357,northeastbank-mn.com,33460.0,Stock,16659,14192,1122422,Northeast Bank,Minneapolis,MN,55413,3/31/2019,5/19/2019,NM,"77 Broadway Street, N.E.",NORTHEAST SECURITIES CORPORATION,Hennepin,"Minneapolis-St. Paul-Bloomington, MN-WI",1/3/1948,3,0,0,4,1,1/3/1948,3/31/2006,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1
3231,823478,http://www.necb.com,35620.0,Stock,29147,2995,0,NorthEast Community Bank,White Plains,NY,10601,3/31/2019,5/19/2019,SB,325 Hamilton Avenue,,Westchester,"New York-Newark-Jersey City, NY-NJ-PA",9/1/1934,9,0,1,4,0,11/14/1934,1/1/2016,0,0,FDIC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,1
3232,888833,www.northeastgabank.com,,Stock,15771,13331,1085572,Northeast Georgia Bank,Lavonia,GA,30553,3/31/2019,5/19/2019,NM,69 Augusta Road,"FIRST SECURITY BANKSHARES, INC.",Franklin,,1/1/1934,11,0,0,2,1,9/23/1940,3/6/2009,0,0,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1
3233,651158,,,Stock,13381,0,1100055,Northeast Missouri State Bank,Kirksville,MO,63501,3/31/2019,5/19/2019,NM,600 South Baltimore,"SCHUYLER COUNTY BANCSHARES, INC.",Adair,,12/20/1933,2,0,0,2,1,1/2/1934,4/10/2006,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Columbia Mo,St. louis,Western,West,0,1
3234,442244,www.bankNSB.com,47940.0,Stock,18384,12274,1206201,Northeast Security Bank,Sumner,IA,50674,3/31/2019,5/19/2019,NM,108 North Carpenter,"INDEPENDENCE BANCSHARES, INC.",Bremer,"Waterloo-Cedar Falls, IA",1/1/1888,7,0,0,2,0,5/11/1961,3/19/2018,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1
3235,900306,www.nbtc.com,14460.0,Stock,18266,13346,1246935,Northern Bank & Trust Company,Woburn,MA,1801,3/31/2019,5/19/2019,NM,275 Mishawum Road,"NORTHERN BANCORP, INC.",Middlesex,"Boston-Cambridge-Newton, MA-NH",2/25/1960,14,0,0,4,0,6/23/1960,7/17/2018,0,1,FDIC,DIF,New York,NEW YORK,North Boston,Boston,Northeastern,Northeast,0,1
3236,3435948,http://www.norcalbank.com,17020.0,Stock,58224,0,0,Northern California National Bank,Chico,CA,95926,3/31/2019,5/19/2019,N,"1717 Mangrove Ave, # 100",,Butte,"Chico, CA",3/28/2006,1,0,0,4,0,3/28/2006,3/2/2018,0,0,OCC,DIF,San Francisco,SAN FRANCISCO,Sacramento,San Francisco,Western,Western,0,1
3237,289056,www.banknib.com,,Stock,13784,11375,1871588,"Northern Interstate Bank, N. A.",Norway,MI,49870,3/31/2019,5/19/2019,N,501 West Us 2,"NORTHERN INTERSTATE FINANCIAL, INC.",Dickinson,,6/12/1901,8,0,0,8,0,1/29/1934,4/1/2017,0,0,OCC,DIF,Chicago,CHICAGO,Appleton,Minneapolis,Central,Central,0,1
3238,374354,www.northernskybank.com,24220.0,Stock,10196,0,1126907,Northern Sky Bank,Crookston,MN,56716,3/31/2019,5/19/2019,NM,1901 Sahlstrom Drive,"CROOKSTON FINANCIAL SERVICES, INC.",Polk,"Grand Forks, ND-MN",1/1/1916,1,0,0,2,1,1/1/1934,12/12/2016,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1
3239,625757,http://www.nsbashland.com,,Stock,15242,0,1127799,Northern State Bank,Ashland,WI,54806,3/31/2019,5/19/2019,NM,321 West Main Street,"BAY AREA BANKING SHARES, INC.",Ashland,,9/5/1933,8,0,1,4,1,1/1/1934,3/19/2010,0,0,FDIC,DIF,Chicago,CHICAGO,Eau Claire,Minneapolis,Central,Central,0,1
3240,188056,www.nsbtrf.com,,Stock,15286,10910,1907106,Northern State Bank of Thief River Falls,Thief River Fall,MN,56701,3/31/2019,5/19/2019,NM,201 East Third Street,"GATO HOLDINGS, INC.",Pennington,,8/24/1935,3,0,0,2,1,10/2/1935,3/31/2006,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1
3241,774253,www.nsbov.com,20260.0,Stock,19589,15406,5217915,Northern State Bank of Virginia,Virginia,MN,55792,3/31/2019,5/19/2019,NM,600 Chestnut Street,"BENIC HOLDINGS, INC.",Saint Louis,"Duluth, MN-WI",5/19/1966,2,0,0,4,1,5/19/1966,3/31/2006,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1
3242,28013,www.enorthfield.com,35620.0,Stock,28710,18063,0,Northfield Bank,Staten Island,NY,10314,3/31/2019,5/19/2019,SA,1731 Victory Boulevard,,Richmond,"New York-Newark-Jersey City, NY-NJ-PA",1/1/1887,41,0,1,4,0,6/28/1983,1/8/2016,0,0,OCC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,1
3243,520003,www.nsbvt.com,,Stock,14140,8416,2934305,Northfield Savings Bank,Northfield,VT,5663,3/31/2019,5/19/2019,SB,33 South Main Street,NORTHFIELD MHC,Washington,,11/21/1867,13,0,0,4,0,3/31/1934,1/1/2016,0,0,FDIC,DIF,New York,NEW YORK,Springfield Ma,Boston,Northeastern,Northeast,0,1
3244,1161216,www.northmarkbank.com,14460.0,Stock,27119,11802,0,Northmark Bank,North Andover,MA,1845,3/31/2019,5/19/2019,NM,89 Turnpike Street,,Essex,"Boston-Cambridge-Newton, MA-NH",12/8/1987,3,0,0,4,0,12/8/1987,1/1/2016,0,0,FDIC,DIF,New York,NEW YORK,North Boston,Boston,Northeastern,Northeast,0,1
3245,2737980,www.northpointe.com,24340.0,Stock,34953,0,2737814,Northpointe Bank,Grand Rapids,MI,49546,3/31/2019,5/19/2019,NM,3333 Deposit Drive Ne,"NORTHPOINTE BANCSHARES, INC.",Kent,"Grand Rapids-Wyoming, MI",5/21/1999,1,0,0,5,0,5/21/1999,1/21/2016,0,0,FDIC,DIF,Chicago,CHICAGO,Grand Rapids,Chicago,Central,Central,0,1
3246,1718188,https://www.northrim.com,11260.0,Stock,33216,9189,3025385,Northrim Bank,Anchorage,AK,99503,3/31/2019,5/19/2019,NM,3111 C Street,"NORTHRIM BANCORP, INC.",Anchorage,"Anchorage, AK",12/4/1990,15,0,0,4,0,12/4/1990,3/19/2018,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Seattle,San Francisco,Western,Western,0,1
3247,3370384,http://www.northsidebankga.com,12060.0,Stock,57994,0,3370393,Northside Bank,Adairsville,GA,30103,3/31/2019,5/19/2019,NM,7741 Adairsville Highway,"NORTHSIDE BANCSHARES, INC.",Bartow,"Atlanta-Sandy Springs-Roswell, GA",9/26/2005,3,0,0,4,0,9/26/2005,9/11/2015,0,0,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1
3248,2533119,WWW.NSCOMBANK.COM,16980.0,Stock,34416,15785,2533100,Northside Community Bank,Gurnee,IL,60031,3/31/2019,5/19/2019,SM,5101 West Washington Street,"ALIKAT INVESTMENTS, INC.",Lake,"Chicago-Naperville-Elgin, IL-IN-WI",7/7/1997,4,0,0,4,0,7/7/1997,3/31/2006,0,1,FED,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1
3249,2958972,www.northstarathome.com,,Stock,57097,0,2958990,Northstar Bank,Bad Axe,MI,48413,3/31/2019,5/19/2019,SM,833 South Van Dyke,"NORTHSTAR FINANCIAL GROUP, INC.",Huron,,2/1/2001,12,0,0,4,0,2/1/2001,9/21/2018,0,0,FED,DIF,Chicago,CHICAGO,Detroit,Chicago,Central,Central,0,1
3250,2562137,http://WWW.NORTHSTARBANKIOWA.COM,,Stock,34407,15762,2851578,NorthStar Bank,Estherville,IA,51334,3/31/2019,5/19/2019,NM,2202 Central Avenue,"NORTHSTAR BANCSHARES, INC.",Emmet,,4/1/1997,5,0,0,2,1,4/1/1997,12/10/2012,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1
3251,16551,http://www.northviewbank.com,,Stock,10956,10191,1126037,Northview Bank,Sandstone,MN,55072,3/31/2019,5/19/2019,NM,510 Main Street,"FINLAYSON BANCSHARES, INC.",Pine,,1/1/1908,13,0,0,4,1,1/1/1934,6/6/2015,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1
3252,30502,http://www.northwaybank.com,,Stock,14240,9534,2582827,Northway Bank,Berlin,NH,3570,3/31/2019,5/19/2019,NM,9 Main Street,"NORTHWAY FINANCIAL, INC.",Coos,,1/1/1934,17,0,0,4,0,4/16/1934,5/3/2012,0,0,FDIC,DIF,New York,NEW YORK,Concord,Boston,Northeastern,Northeast,0,1
3253,1002878,WWW.NORTHWEST.COM,,Stock,28178,1067,0,Northwest Bank,Warren,PA,16365,3/31/2019,5/19/2019,SB,Second At Liberty,,Warren,,1/1/1896,185,0,1,4,0,1/26/1939,3/8/2019,0,1,FDIC,DIF,New York,NEW YORK,Wexford,Cleveland,Northeastern,Northeast,0,0
3254,1387605,www.Bank-Northwest.com,,Stock,32647,8567,1978713,Northwest Bank,Spencer,IA,51301,3/31/2019,5/19/2019,NM,705 North Grand Avenue,NORTHWEST FINANCIAL CORP.,Clay,,12/30/1988,20,0,1,4,1,12/30/1988,6/5/2015,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1
3255,3678857,http://www.northwest-bank.com,14260.0,Stock,58752,0,3683619,Northwest Bank,Boise,ID,83702,3/31/2019,5/19/2019,NM,1750 Front Street,"GWY, LLC",Ada,"Boise City, ID",3/31/2008,5,0,1,4,0,3/31/2008,4/25/2017,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Salt Lake City,San Francisco,Western,Western,0,1
3256,901741,www.northwestbank.com,19340.0,Stock,15830,14840,1020667,Northwest Bank & Trust Company,Davenport,IA,52806,3/31/2019,5/19/2019,NM,100 East Kimberly Road,NORTHWEST INVESTMENT CORP.,Scott,"Davenport-Moline-Rock Island, IA-IL",7/7/1941,3,0,0,4,1,7/7/1941,9/30/2012,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1
3257,685649,http://www.nwbrockford.com,40420.0,Stock,20666,10055,1137453,Northwest Bank of Rockford,Rockford,IL,61101,3/31/2019,5/19/2019,NM,3106 North Rockton Avenue,"FORESIGHT FINANCIAL GROUP, INC.",Winnebago,"Rockford, IL",4/21/1972,5,0,0,4,0,4/21/1972,3/31/2006,0,0,FDIC,DIF,Chicago,CHICAGO,Princeton,Chicago,Central,Central,0,1
3258,545604,http://www.nwcommunitybank.com,,Stock,18229,7825,2937100,Northwest Community Bank,Winsted,CT,6098,3/31/2019,5/19/2019,SB,86 Main Street,CONNECTICUT MUTUAL HOLDING COMPANY,Litchfield,,7/15/1875,6,0,0,5,0,7/1/1960,3/31/2006,0,0,FDIC,DIF,New York,NEW YORK,Hartford,Boston,Northeastern,Northeast,0,1
